text,label,intent_name
I looked on the app and it says I withdrew cash.  I didn't!,20,cash_withdrawal_not_recognised
Where is my pin? I don't have it yet,38,get_physical_card
"I tried to buy something and it was declined and my transfers keep getting declined, Why?",27,declined_transfer
Why can't I use a disposable card?,29,disposable_card_limits
Can I exchange currency for different types?,33,exchange_via_app
I have been trying to make transfers to another account but I keep getting a declined notice. I have checked all of my information more than once and my information is accurate.,27,declined_transfer
Which countries do you support?,24,country_support
"I transferred money from the US, How long does it take?",67,transfer_timing
What is the purpose of requiring my identification?,74,why_verify_identity
How can I change my name because I just got married?,30,edit_personal_details
I tried to transfer some money and it hasn't done it yet - what's going on?,66,transfer_not_received_by_recipient
i need to top up by card.,62,topping_up_by_card
I don't have a way to prove my identity.,68,unable_to_verify_identity
Why is the fee for taking money out so high?  I feel I was overcharged and I would have never used this ATM if I would have known ahead of time.,76,wrong_exchange_rate_for_cash_withdrawal
"i am express delivering my card to the us, how long will that take",12,card_delivery_estimate
"I didn't mean to do the transfer, is there any way to cancel it?",8,cancel_transfer
How much extra will I be charged for exchanging foreign currency?,31,exchange_charge
"Hi, i just topped up my phone and the money was deducted but it seems to have deducted the same amount again! please help!",61,top_up_reverted
Is there a reason that my top-up is still pending?,47,pending_top_up
How long does a transfer take to reach one's account.,67,transfer_timing
"I froze my account, but how do I order a replacement card?",22,compromised_card
"I have been waiting for my transfer, shouldn't it be here already?",67,transfer_timing
How many top-ups am I allowed to do?,60,top_up_limits
What do I do if I have forgotten my passcode?,44,passcode_forgotten
Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?,15,card_payment_fee_charged
The ATM wouldn't let me withdraw cash.,26,declined_cash_withdrawal
Is the identity check part of bank policy?,74,why_verify_identity
What do I do if the ATM swallowed my card?,18,card_swallowed
Whats the transfer process,65,transfer_into_account
Why did my payment go back to my account when I bought something?,53,reverted_card_payment?
Do you take both Visa and Mastercard?,73,visa_or_mastercard
I tried to transfer but it was declined,27,declined_transfer
Can I use my bank account to send me more money?,65,transfer_into_account
How do I get my card to work?,14,card_not_working
I did not get the item I ordered.  How should I go about this?  Should I just cancel my order or my payment?  Please help me.,52,request_refund
"While getting cash, I was charged a fee.",19,cash_withdrawal_charge
"When will I see my cash, since I already deposited my check?",6,balance_not_updated_after_cheque_or_cash_deposit
Is there a charge for using transfers for top ups?,56,top_up_by_bank_transfer_charge
are there any country restrictions?,24,country_support
I can't find the top-up card verification code.,71,verify_top_up
Why can I not transfer money into my account?,65,transfer_into_account
Can I have money of different country of origin.,36,fiat_currency_support
Help!  What should I do?  My phone was stolen yesterday.,42,lost_or_stolen_phone
What's the limit to how much I can top up?,60,top_up_limits
do I need to verify my identity before I can use my card?,74,why_verify_identity
Why am I being charged to withdrawal money?,19,cash_withdrawal_charge
Are there any restrictions to where I can use my card?,10,card_acceptance
My credit card was just denied for top up! Can you tell me why this happened and what's going on?,59,top_up_failed
"I need to order a new card, can you please direct me to the virtual cards?",40,getting_virtual_card
How soon do cards arrive after I order them?,12,card_delivery_estimate
I have a payment I didnt make on my account,16,card_payment_not_recognised
Why won't my card work anymore?,14,card_not_working
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,19,cash_withdrawal_charge
My transfer failed to a beneficiary,7,beneficiary_not_allowed
Let me know when applying extra charges for payments. I just checked the app and saw a fee that I wasn't warned about.,15,card_payment_fee_charged
Just today there was a purchase on my card that wasn't done by me. Can this be reversed and my card be frozen? I can't have this continue!,16,card_payment_not_recognised
Should I complete my security verification before I can use my account?,74,why_verify_identity
is there a way to see where funds come from,70,verify_source_of_funds
"I need to exchange my GBP to AUD, how would I do this?",33,exchange_via_app
"I tried topping off my account with a card, but the money is not in my account despite the charge going through",62,topping_up_by_card
I tried activating my plug-in and it didn't piece of work,0,activate_my_card
My money hasn't been deposited yet. When will it be?,47,pending_top_up
The app is showing a direct debit transaction that I did not perform,28,direct_debit_payment_not_recognised
How long until I see a cash withdrawal?,46,pending_cash_withdrawal
The exchange rate applied was incorrect when I was traveling outside the country.,76,wrong_exchange_rate_for_cash_withdrawal
Do I have to pay for a second card?,39,getting_spare_card
Is there a charge for sending out more cards?,39,getting_spare_card
why is there a fee for a payment on my card?,15,card_payment_fee_charged
Where can I find top up by cash deposit?,58,top_up_by_cash_or_cheque
Why is my refund not visible on my statement?,51,Refund_not_showing_up
How can I transfer money to this account from another bank?,65,transfer_into_account
Where can I locate my PIN at?,38,get_physical_card
Where do I find a virtual card?,40,getting_virtual_card
I already have a card and want to link it,13,card_linking
I got charged a service fee on my account. Can it be waived since I didn't know about it before?,15,card_payment_fee_charged
Am I able to top up with Apple Pay?,2,apple_pay_or_google_pay
Can i get payed through this system?,50,receiving_money
I got married and need to change my name.,30,edit_personal_details
What do you think of the exchange rate?,32,exchange_rate
I can't use the app because I got mugged yesterday and they took everything. Please help.,42,lost_or_stolen_phone
The cash abroad exchange rate is applied wrong.,76,wrong_exchange_rate_for_cash_withdrawal
What's the limit for disposable virtual cards?,29,disposable_card_limits
